Datetime,hour,date,month,dayofweek,curtailment_MW,curtailment_MWh,grid_price,profile_util_pct,profile_util_frac,normal_demand_MW,effective_price,daily_rank,shift_scheduled,shiftable_dispatch_MW,total_demand_MW,total_demand_MWh,from_curtailment_MW,from_curtailment_MWh,from_grid_MW,from_grid_MWh,cost_curtailed_gbp,cost_grid_gbp,total_cost_gbp,counterfactual_cost_gbp,savings_gbp,curtailment_absorbed_MWh,curtailment_remaining_MWh
2024-05-02 15:00:00,15,2024-05-02,2024-05,3,1155.096,577.548,80.0,20.98241637216104,0.2098241637216104,375.0,20.0,29.0,1.0,100.0,475.0,237.5,475.0,237.5,0.0,0.0,4750.0,0.0,4750.0,19000.0,14250.0,237.5,340.048
2024-05-02 15:30:00,15,2024-05-02,2024-05,3,1159.3319999999999,579.6659999999999,80.0,20.98241637216104,0.2098241637216104,375.0,20.0,30.0,1.0,100.0,475.0,237.5,475.0,237.5,0.0,0.0,4750.0,0.0,4750.0,19000.0,14250.0,237.5,342.16599999999994
2024-05-02 16:00:00,16,2024-05-02,2024-05,3,1216.136,608.068,80.0,20.904205393498877,0.20904205393498876,368.2017390655192,20.0,31.0,1.0,100.0,468.2017390655192,234.1008695327596,468.2017390655192,234.1008695327596,0.0,0.0,4682.017390655192,0.0,4682.017390655192,18728.069562620767,14046.052171965575,234.1008695327596,373.9671304672404
2024-05-02 16:30:00,16,2024-05-02,2024-05,3,1062.568,531.284,80.0,20.904205393498877,0.20904205393498876,368.2017390655192,20.0,32.0,1.0,100.0,468.2017390655192,234.1008695327596,468.2017390655192,234.1008695327596,0.0,0.0,4682.017390655192,0.0,4682.017390655192,18728.069562620767,14046.052171965575,234.1008695327596,297.1831304672404
2024-05-02 17:00:00,17,2024-05-02,2024-05,3,866.6120000000001,433.30600000000004,80.0,20.74996971647458,0.2074996971647458,354.7952532274291,20.0,33.0,1.0,100.0,454.7952532274291,227.39762661371455,454.7952532274291,227.39762661371455,0.0,0.0,4547.952532274291,0.0,4547.952532274291,18191.810129097164,13643.857596822872,227.39762661371455,205.9083733862855
2024-05-02 17:30:00,17,2024-05-02,2024-05,3,687.9680000000001,343.98400000000004,80.0,20.74996971647458,0.2074996971647458,354.7952532274291,20.0,34.0,1.0,100.0,454.7952532274291,227.39762661371455,454.7952532274291,227.39762661371455,0.0,0.0,4547.952532274291,0.0,4547.952532274291,18191.810129097164,13643.857596822872,227.39762661371455,116.58637338628549
2024-05-02 18:00:00,18,2024-05-02,2024-05,3,572.868,286.434,80.0,20.61285331839881,0.20612853318398808,342.87681072152805,20.0,35.0,0.0,0.0,342.87681072152805,171.43840536076402,342.87681072152805,171.43840536076402,0.0,0.0,3428.7681072152805,0.0,3428.7681072152805,13715.072428861122,10286.30432164584,171.43840536076402,114.995594639236
2024-05-02 18:30:00,18,2024-05-02,2024-05,3,505.46799999999996,252.73399999999998,80.0,20.61285331839881,0.20612853318398808,342.87681072152805,20.0,36.0,0.0,0.0,342.87681072152805,171.43840536076402,342.87681072152805,171.43840536076402,0.0,0.0,3428.7681072152805,0.0,3428.7681072152805,13715.072428861122,10286.30432164584,171.43840536076402,81.29559463923596
2024-05-02 19:00:00,19,2024-05-02,2024-05,3,484.632,242.316,80.0,20.5107044882575,0.205107044882575,333.99782194870863,20.0,37.0,0.0,0.0,333.99782194870863,166.99891097435432,333.99782194870863,166.99891097435432,0.0,0.0,3339.9782194870863,0.0,3339.9782194870863,13359.912877948345,10019.93465846126,166.99891097435432,75.31708902564569
2024-05-02 19:30:00,19,2024-05-02,2024-05,3,542.2,271.1,80.0,20.5107044882575,0.205107044882575,333.99782194870863,20.0,38.0,0.0,0.0,333.99782194870863,166.99891097435432,333.99782194870863,166.99891097435432,0.0,0.0,3339.9782194870863,0.0,3339.9782194870863,13359.912877948345,10019.93465846126,166.99891097435432,104.1010890256457
2024-05-02 20:00:00,20,2024-05-02,2024-05,3,550.7,275.35,80.0,20.39141582448095,0.20391415824480952,323.6290031875793,20.0,39.0,0.0,0.0,323.6290031875793,161.81450159378966,323.6290031875793,161.81450159378966,0.0,0.0,3236.290031875793,0.0,3236.290031875793,12945.160127503172,9708.870095627379,161.81450159378966,113.53549840621037
2024-05-02 20:30:00,20,2024-05-02,2024-05,3,603.2,301.6,80.0,20.39141582448095,0.20391415824480952,323.6290031875793,20.0,40.0,0.0,0.0,323.6290031875793,161.81450159378966,323.6290031875793,161.81450159378966,0.0,0.0,3236.290031875793,0.0,3236.290031875793,12945.160127503172,9708.870095627379,161.81450159378966,139.78549840621037
2024-05-02 21:00:00,21,2024-05-02,2024-05,3,675.536,337.768,80.0,20.255038049095678,0.20255038049095678,311.7747633021803,20.0,41.0,0.0,0.0,311.7747633021803,155.88738165109015,311.7747633021803,155.88738165109015,0.0,0.0,3117.7476330218033,0.0,3117.7476330218033,12470.990532087213,9353.24289906541,155.88738165109015,181.88061834890982
2024-05-02 21:30:00,21,2024-05-02,2024-05,3,752.332,376.166,80.0,20.255038049095678,0.20255038049095678,311.7747633021803,20.0,42.0,0.0,0.0,311.7747633021803,155.88738165109015,311.7747633021803,155.88738165109015,0.0,0.0,3117.7476330218033,0.0,3117.7476330218033,12470.990532087213,9353.24289906541,155.88738165109015,220.27861834890984
2024-05-02 22:00:00,22,2024-05-02,2024-05,3,677.532,338.766,80.0,20.18340427667392,0.2018340427667392,305.5482068138912,20.0,43.0,0.0,0.0,305.5482068138912,152.7741034069456,305.5482068138912,152.7741034069456,0.0,0.0,3055.4820681389124,0.0,3055.4820681389124,12221.92827255565,9166.446204416738,152.7741034069456,185.9918965930544
2024-05-02 22:30:00,22,2024-05-02,2024-05,3,554.968,277.484,80.0,20.18340427667392,0.2018340427667392,305.5482068138912,20.0,44.0,0.0,0.0,305.5482068138912,152.7741034069456,305.5482068138912,152.7741034069456,0.0,0.0,3055.4820681389124,0.0,3055.4820681389124,12221.92827255565,9166.446204416738,152.7741034069456,124.70989659305437
2024-05-02 23:00:00,23,2024-05-02,2024-05,3,538.3,269.15,80.0,20.07128298545513,0.2007128298545513,295.8023909827311,20.0,45.0,0.0,0.0,295.8023909827311,147.90119549136554,295.8023909827311,147.90119549136554,0.0,0.0,2958.023909827311,0.0,2958.023909827311,11832.095639309244,8874.071729481933,147.90119549136554,121.24880450863444
2024-05-02 23:30:00,23,2024-05-02,2024-05,3,556.2,278.1,80.0,20.07128298545513,0.2007128298545513,295.8023909827311,20.0,46.0,0.0,0.0,295.8023909827311,147.90119549136554,295.8023909827311,147.90119549136554,0.0,0.0,2958.023909827311,0.0,2958.023909827311,11832.095639309244,8874.071729481933,147.90119549136554,130.19880450863448
2024-05-03 00:00:00,0,2024-05-03,2024-05,4,554.132,277.066,62.01,20.0028091925414,0.200028091925414,289.85050648564646,20.0,1.0,1.0,100.0,389.85050648564646,194.92525324282323,389.85050648564646,194.92525324282323,0.0,0.0,3898.5050648564647,0.0,3898.5050648564647,12087.314953587469,8188.809888731004,194.92525324282323,82.14074675717674
2024-05-03 00:30:00,0,2024-05-03,2024-05,4,562.132,281.066,60.41,20.0028091925414,0.200028091925414,289.85050648564646,20.0,2.0,1.0,100.0,389.85050648564646,194.92525324282323,389.85050648564646,194.92525324282323,0.0,0.0,3898.5050648564647,0.0,3898.5050648564647,11775.434548398951,7876.929483542486,194.92525324282323,86.14074675717674
2024-05-03 01:00:00,1,2024-05-03,2024-05,4,393.6,196.8,60.17,19.968792943010676,0.19968792943010677,286.89374332684287,20.0,3.0,1.0,100.0,386.89374332684287,193.44687166342143,386.89374332684287,193.44687166342143,0.0,0.0,3868.937433268429,0.0,3868.937433268429,11639.698267988068,7770.760834719638,193.44687166342143,3.3531283365785782
2024-05-03 01:30:00,1,2024-05-03,2024-05,4,0.0,0.0,59.09,19.968792943010676,0.19968792943010677,286.89374332684287,59.09,12.0,1.0,100.0,386.89374332684287,193.44687166342143,0.0,0.0,386.89374332684287,193.44687166342143,0.0,11430.775646591574,11430.775646591574,11430.775646591574,0.0,0.0,0.0
2024-05-03 02:00:00,2,2024-05-03,2024-05,4,0.0,0.0,60.14,19.932403160798128,0.1993240316079813,283.73066777068044,60.14,13.0,1.0,100.0,383.73066777068044,191.86533388534022,0.0,0.0,383.73066777068044,191.86533388534022,0.0,11538.781179864362,11538.781179864362,11538.781179864362,0.0,0.0,0.0
2024-05-03 02:30:00,2,2024-05-03,2024-05,4,0.0,0.0,62.19,19.932403160798128,0.1993240316079813,283.73066777068044,62.19,15.0,1.0,100.0,383.73066777068044,191.86533388534022,0.0,0.0,383.73066777068044,191.86533388534022,0.0,11932.105114329308,11932.105114329308,11932.105114329308,0.0,0.0,0.0
2024-05-03 03:00:00,3,2024-05-03,2024-05,4,128.732,64.366,70.22,19.86572834787549,0.1986572834787549,277.9351543560774,20.0,4.0,1.0,100.0,377.9351543560774,188.9675771780387,128.732,64.366,249.20315435607742,124.60157717803871,1287.32,8749.522749441878,10036.842749441877,13269.303269441878,3232.4605200000005,64.366,0.0
2024-05-03 03:30:00,3,2024-05-03,2024-05,4,433.7,216.85,76.98,19.86572834787549,0.1986572834787549,277.9351543560774,20.0,5.0,1.0,100.0,377.9351543560774,188.9675771780387,377.9351543560774,188.9675771780387,0.0,0.0,3779.351543560774,0.0,3779.351543560774,14546.72409116542,10767.372547604646,188.9675771780387,27.882422821961285
2024-05-03 04:00:00,4,2024-05-03,2024-05,4,866.764,433.382,80.07,19.83196069804184,0.1983196069804184,275.0,20.0,6.0,1.0,100.0,375.0,187.5,375.0,187.5,0.0,0.0,3750.0,0.0,3750.0,15013.124999999998,11263.124999999998,187.5,245.882
2024-05-03 04:30:00,4,2024-05-03,2024-05,4,1415.896,707.948,81.95,19.83196069804184,0.1983196069804184,275.0,20.0,7.0,1.0,100.0,375.0,187.5,375.0,187.5,0.0,0.0,3750.0,0.0,3750.0,15365.625,11615.625,187.5,520.448
2024-05-03 05:00:00,5,2024-05-03,2024-05,4,1188.228,594.114,78.37,19.84568222023917,0.1984568222023917,276.19270324846156,20.0,8.0,1.0,100.0,376.19270324846156,188.09635162423078,376.19270324846156,188.09635162423078,0.0,0.0,3761.9270324846157,0.0,3761.9270324846157,14741.111076790967,10979.184044306352,188.09635162423078,406.0176483757692
2024-05-03 05:30:00,5,2024-05-03,2024-05,4,485.78000000000003,242.89000000000001,73.89,19.84568222023917,0.1984568222023917,276.19270324846156,20.0,9.0,1.0,100.0,376.19270324846156,188.09635162423078,376.19270324846156,188.09635162423078,0.0,0.0,3761.9270324846157,0.0,3761.9270324846157,13898.439421514413,10136.512389029798,188.09635162423078,54.79364837576924
2024-05-03 06:00:00,6,2024-05-03,2024-05,4,4.976,2.488,73.77,20.01495781733786,0.20014957817337858,290.9064902205922,20.0,10.0,1.0,100.0,390.9064902205922,195.4532451102961,4.976,2.488,385.9304902205922,192.9652451102961,49.76,14235.046131786543,14284.806131786543,14418.585891786543,133.77975999999944,2.488,0.0
2024-05-03 06:30:00,6,2024-05-03,2024-05,4,0.0,0.0,66.0,20.01495781733786,0.20014957817337858,290.9064902205922,66.0,18.0,1.0,100.0,390.9064902205922,195.4532451102961,0.0,0.0,390.9064902205922,195.4532451102961,0.0,12899.914177279543,12899.914177279543,12899.914177279543,0.0,0.0,0.0
2024-05-03 07:00:00,7,2024-05-03,2024-05,4,0.0,0.0,60.8,20.22966321594233,0.2022966321594233,309.5691300279758,60.8,14.0,1.0,100.0,409.5691300279758,204.7845650139879,0.0,0.0,409.5691300279758,204.7845650139879,0.0,12450.901552850464,12450.901552850464,12450.901552850464,0.0,0.0,0.0
2024-05-03 07:30:00,7,2024-05-03,2024-05,4,0.0,0.0,58.63,20.22966321594233,0.2022966321594233,309.5691300279758,58.63,11.0,1.0,100.0,409.5691300279758,204.7845650139879,0.0,0.0,409.5691300279758,204.7845650139879,0.0,12006.51904677011,12006.51904677011,12006.51904677011,0.0,0.0,0.0
2024-05-03 08:00:00,8,2024-05-03,2024-05,4,0.0,0.0,63.98,20.4117081893032,0.20411708189303202,325.3928577435391,63.98,16.0,1.0,100.0,425.3928577435391,212.69642887176954,0.0,0.0,425.3928577435391,212.69642887176954,0.0,13608.317519215814,13608.317519215814,13608.317519215814,0.0,0.0,0.0
2024-05-03 08:30:00,8,2024-05-03,2024-05,4,0.0,0.0,78.84,20.4117081893032,0.20411708189303202,325.3928577435391,78.84,20.0,1.0,100.0,425.3928577435391,212.69642887176954,0.0,0.0,425.3928577435391,212.69642887176954,0.0,16768.986452250312,16768.986452250312,16768.986452250312,0.0,0.0,0.0
2024-05-03 09:00:00,9,2024-05-03,2024-05,4,0.0,0.0,81.96,20.560769865650524,0.20560769865650524,338.3496086815052,81.96,47.0,0.0,0.0,338.3496086815052,169.1748043407526,0.0,0.0,338.3496086815052,169.1748043407526,0.0,13865.56696376808,13865.56696376808,13865.56696376808,0.0,0.0,0.0
2024-05-03 09:30:00,9,2024-05-03,2024-05,4,0.0,0.0,84.94,20.560769865650524,0.20560769865650524,338.3496086815052,84.94,48.0,0.0,0.0,338.3496086815052,169.1748043407526,0.0,0.0,338.3496086815052,169.1748043407526,0.0,14369.707880703525,14369.707880703525,14369.707880703525,0.0,0.0,0.0
2024-05-03 10:00:00,10,2024-05-03,2024-05,4,0.0,0.0,80.97,20.743686287036635,0.20743686287036633,354.2490844719263,80.97,46.0,0.0,0.0,354.2490844719263,177.12454223596316,0.0,0.0,354.2490844719263,177.12454223596316,0.0,14341.774184845937,14341.774184845937,14341.774184845937,0.0,0.0,0.0
2024-05-03 10:30:00,10,2024-05-03,2024-05,4,0.0,0.0,78.86,20.743686287036635,0.20743686287036633,354.2490844719263,78.86,21.0,1.0,100.0,454.2490844719263,227.12454223596316,0.0,0.0,454.2490844719263,227.12454223596316,0.0,17911.041400728056,17911.041400728056,17911.041400728056,0.0,0.0,0.0
2024-05-03 11:00:00,11,2024-05-03,2024-05,4,0.0,0.0,64.6,20.807275763457337,0.20807275763457336,359.7764140206625,64.6,17.0,1.0,100.0,459.7764140206625,229.88820701033126,0.0,0.0,459.7764140206625,229.88820701033126,0.0,14850.778172867398,14850.778172867398,14850.778172867398,0.0,0.0,0.0
2024-05-03 11:30:00,11,2024-05-03,2024-05,4,0.0,0.0,72.02,20.807275763457337,0.20807275763457336,359.7764140206625,72.02,19.0,1.0,100.0,459.7764140206625,229.88820701033126,0.0,0.0,459.7764140206625,229.88820701033126,0.0,16556.548668884057,16556.548668884057,16556.548668884057,0.0,0.0,0.0
2024-05-03 12:00:00,12,2024-05-03,2024-05,4,0.0,0.0,80.0,20.826079389747957,0.20826079389747956,361.410864327061,80.0,22.0,1.0,100.0,461.410864327061,230.7054321635305,0.0,0.0,461.410864327061,230.7054321635305,0.0,18456.43457308244,18456.43457308244,18456.43457308244,0.0,0.0,0.0
2024-05-03 12:30:00,12,2024-05-03,2024-05,4,0.0,0.0,80.0,20.826079389747957,0.20826079389747956,361.410864327061,80.0,23.0,1.0,100.0,461.410864327061,230.7054321635305,0.0,0.0,461.410864327061,230.7054321635305,0.0,18456.43457308244,18456.43457308244,18456.43457308244,0.0,0.0,0.0
2024-05-03 13:00:00,13,2024-05-03,2024-05,4,0.0,0.0,80.0,20.8674337719002,0.20867433771900198,365.00547323573574,80.0,24.0,1.0,100.0,465.00547323573574,232.50273661786787,0.0,0.0,465.00547323573574,232.50273661786787,0.0,18600.21892942943,18600.21892942943,18600.21892942943,0.0,0.0,0.0
2024-05-03 13:30:00,13,2024-05-03,2024-05,4,0.0,0.0,80.0,20.8674337719002,0.20867433771900198,365.00547323573574,80.0,25.0,1.0,100.0,465.00547323573574,232.50273661786787,0.0,0.0,465.00547323573574,232.50273661786787,0.0,18600.21892942943,18600.21892942943,18600.21892942943,0.0,0.0,0.0
2024-05-03 14:00:00,14,2024-05-03,2024-05,4,0.0,0.0,80.0,20.959576533325396,0.20959576533325397,373.01471370436514,80.0,26.0,1.0,100.0,473.01471370436514,236.50735685218257,0.0,0.0,473.01471370436514,236.50735685218257,0.0,18920.588548174605,18920.588548174605,18920.588548174605,0.0,0.0,0.0
2024-05-03 14:30:00,14,2024-05-03,2024-05,4,0.0,0.0,80.0,20.959576533325396,0.20959576533325397,373.01471370436514,80.0,27.0,1.0,100.0,473.01471370436514,236.50735685218257,0.0,0.0,473.01471370436514,236.50735685218257,0.0,18920.588548174605,18920.588548174605,18920.588548174605,0.0,0.0,0.0
2024-05-03 15:00:00,15,2024-05-03,2024-05,4,0.0,0.0,80.0,20.98241637216104,0.2098241637216104,375.0,80.0,28.0,1.0,100.0,475.0,237.5,0.0,0.0,475.0,237.5,0.0,19000.0,19000.0,19000.0,0.0,0.0,0.0
2024-05-03 15:30:00,15,2024-05-03,2024-05,4,0.0,0.0,80.0,20.98241637216104,0.2098241637216104,375.0,80.0,29.0,1.0,100.0,475.0,237.5,0.0,0.0,475.0,237.5,0.0,19000.0,19000.0,19000.0,0.0,0.0,0.0
2024-05-03 16:00:00,16,2024-05-03,2024-05,4,0.0,0.0,80.0,20.904205393498877,0.20904205393498876,368.2017390655192,80.0,30.0,1.0,100.0,468.2017390655192,234.1008695327596,0.0,0.0,468.2017390655192,234.1008695327596,0.0,18728.069562620767,18728.069562620767,18728.069562620767,0.0,0.0,0.0
2024-05-03 16:30:00,16,2024-05-03,2024-05,4,0.0,0.0,80.0,20.904205393498877,0.20904205393498876,368.2017390655192,80.0,31.0,1.0,100.0,468.2017390655192,234.1008695327596,0.0,0.0,468.2017390655192,234.1008695327596,0.0,18728.069562620767,18728.069562620767,18728.069562620767,0.0,0.0,0.0
2024-05-03 17:00:00,17,2024-05-03,2024-05,4,0.0,0.0,80.0,20.74996971647458,0.2074996971647458,354.7952532274291,80.0,32.0,1.0,100.0,454.7952532274291,227.39762661371455,0.0,0.0,454.7952532274291,227.39762661371455,0.0,18191.810129097164,18191.810129097164,18191.810129097164,0.0,0.0,0.0
2024-05-03 17:30:00,17,2024-05-03,2024-05,4,0.0,0.0,80.0,20.74996971647458,0.2074996971647458,354.7952532274291,80.0,33.0,1.0,100.0,454.7952532274291,227.39762661371455,0.0,0.0,454.7952532274291,227.39762661371455,0.0,18191.810129097164,18191.810129097164,18191.810129097164,0.0,0.0,0.0
2024-05-03 18:00:00,18,2024-05-03,2024-05,4,0.0,0.0,80.0,20.61285331839881,0.20612853318398808,342.87681072152805,80.0,34.0,1.0,100.0,442.87681072152805,221.43840536076402,0.0,0.0,442.87681072152805,221.43840536076402,0.0,17715.072428861124,17715.072428861124,17715.072428861124,0.0,0.0,0.0
2024-05-03 18:30:00,18,2024-05-03,2024-05,4,0.0,0.0,80.0,20.61285331839881,0.20612853318398808,342.87681072152805,80.0,35.0,0.0,0.0,342.87681072152805,171.43840536076402,0.0,0.0,342.87681072152805,171.43840536076402,0.0,13715.072428861122,13715.072428861122,13715.072428861122,0.0,0.0,0.0
2024-05-03 19:00:00,19,2024-05-03,2024-05,4,0.0,0.0,80.0,20.5107044882575,0.205107044882575,333.99782194870863,80.0,36.0,0.0,0.0,333.99782194870863,166.99891097435432,0.0,0.0,333.99782194870863,166.99891097435432,0.0,13359.912877948345,13359.912877948345,13359.912877948345,0.0,0.0,0.0
2024-05-03 19:30:00,19,2024-05-03,2024-05,4,0.0,0.0,80.0,20.5107044882575,0.205107044882575,333.99782194870863,80.0,37.0,0.0,0.0,333.99782194870863,166.99891097435432,0.0,0.0,333.99782194870863,166.99891097435432,0.0,13359.912877948345,13359.912877948345,13359.912877948345,0.0,0.0,0.0
2024-05-03 20:00:00,20,2024-05-03,2024-05,4,0.0,0.0,80.0,20.39141582448095,0.20391415824480952,323.6290031875793,80.0,38.0,0.0,0.0,323.6290031875793,161.81450159378966,0.0,0.0,323.6290031875793,161.81450159378966,0.0,12945.160127503172,12945.160127503172,12945.160127503172,0.0,0.0,0.0
2024-05-03 20:30:00,20,2024-05-03,2024-05,4,0.0,0.0,80.0,20.39141582448095,0.20391415824480952,323.6290031875793,80.0,39.0,0.0,0.0,323.6290031875793,161.81450159378966,0.0,0.0,323.6290031875793,161.81450159378966,0.0,12945.160127503172,12945.160127503172,12945.160127503172,0.0,0.0,0.0
2024-05-03 21:00:00,21,2024-05-03,2024-05,4,0.0,0.0,80.0,20.255038049095678,0.20255038049095678,311.7747633021803,80.0,40.0,0.0,0.0,311.7747633021803,155.88738165109015,0.0,0.0,311.7747633021803,155.88738165109015,0.0,12470.990532087213,12470.990532087213,12470.990532087213,0.0,0.0,0.0
2024-05-03 21:30:00,21,2024-05-03,2024-05,4,0.0,0.0,80.0,20.255038049095678,0.20255038049095678,311.7747633021803,80.0,41.0,0.0,0.0,311.7747633021803,155.88738165109015,0.0,0.0,311.7747633021803,155.88738165109015,0.0,12470.990532087213,12470.990532087213,12470.990532087213,0.0,0.0,0.0
2024-05-03 22:00:00,22,2024-05-03,2024-05,4,0.0,0.0,80.0,20.18340427667392,0.2018340427667392,305.5482068138912,80.0,42.0,0.0,0.0,305.5482068138912,152.7741034069456,0.0,0.0,305.5482068138912,152.7741034069456,0.0,12221.92827255565,12221.92827255565,12221.92827255565,0.0,0.0,0.0
2024-05-03 22:30:00,22,2024-05-03,2024-05,4,0.0,0.0,80.0,20.18340427667392,0.2018340427667392,305.5482068138912,80.0,43.0,0.0,0.0,305.5482068138912,152.7741034069456,0.0,0.0,305.5482068138912,152.7741034069456,0.0,12221.92827255565,12221.92827255565,12221.92827255565,0.0,0.0,0.0
2024-05-03 23:00:00,23,2024-05-03,2024-05,4,0.0,0.0,80.0,20.07128298545513,0.2007128298545513,295.8023909827311,80.0,44.0,0.0,0.0,295.8023909827311,147.90119549136554,0.0,0.0,295.8023909827311,147.90119549136554,0.0,11832.095639309244,11832.095639309244,11832.095639309244,0.0,0.0,0.0
2024-05-03 23:30:00,23,2024-05-03,2024-05,4,0.0,0.0,80.0,20.07128298545513,0.2007128298545513,295.8023909827311,80.0,45.0,0.0,0.0,295.8023909827311,147.90119549136554,0.0,0.0,295.8023909827311,147.90119549136554,0.0,11832.095639309244,11832.095639309244,11832.095639309244,0.0,0.0,0.0
2024-05-04 00:00:00,0,2024-05-04,2024-05,5,0.0,0.0,67.73,20.0028091925414,0.200028091925414,289.85050648564646,67.73,11.0,1.0,100.0,389.85050648564646,194.92525324282323,0.0,0.0,389.85050648564646,194.92525324282323,0.0,13202.287402136419,13202.287402136419,13202.287402136419,0.0,0.0,0.0
2024-05-04 00:30:00,0,2024-05-04,2024-05,5,0.0,0.0,63.83,20.0028091925414,0.200028091925414,289.85050648564646,63.83,6.0,1.0,100.0,389.85050648564646,194.92525324282323,0.0,0.0,389.85050648564646,194.92525324282323,0.0,12442.078914489406,12442.078914489406,12442.078914489406,0.0,0.0,0.0
2024-05-04 01:00:00,1,2024-05-04,2024-05,5,0.0,0.0,62.2,19.968792943010676,0.19968792943010677,286.89374332684287,62.2,3.0,1.0,100.0,386.89374332684287,193.44687166342143,0.0,0.0,386.89374332684287,193.44687166342143,0.0,12032.395417464813,12032.395417464813,12032.395417464813,0.0,0.0,0.0
2024-05-04 01:30:00,1,2024-05-04,2024-05,5,0.0,0.0,63.26,19.968792943010676,0.19968792943010677,286.89374332684287,63.26,5.0,1.0,100.0,386.89374332684287,193.44687166342143,0.0,0.0,386.89374332684287,193.44687166342143,0.0,12237.44910142804,12237.44910142804,12237.44910142804,0.0,0.0,0.0
2024-05-04 02:00:00,2,2024-05-04,2024-05,5,0.0,0.0,63.15,19.932403160798128,0.1993240316079813,283.73066777068044,63.15,4.0,1.0,100.0,383.73066777068044,191.86533388534022,0.0,0.0,383.73066777068044,191.86533388534022,0.0,12116.295834859235,12116.295834859235,12116.295834859235,0.0,0.0,0.0
2024-05-04 02:30:00,2,2024-05-04,2024-05,5,0.0,0.0,65.74,19.932403160798128,0.1993240316079813,283.73066777068044,65.74,9.0,1.0,100.0,383.73066777068044,191.86533388534022,0.0,0.0,383.73066777068044,191.86533388534022,0.0,12613.227049622265,12613.227049622265,12613.227049622265,0.0,0.0,0.0
2024-05-04 03:00:00,3,2024-05-04,2024-05,5,0.0,0.0,67.32,19.86572834787549,0.1986572834787549,277.9351543560774,67.32,10.0,1.0,100.0,377.9351543560774,188.9675771780387,0.0,0.0,377.9351543560774,188.9675771780387,0.0,12721.297295625565,12721.297295625565,12721.297295625565,0.0,0.0,0.0
2024-05-04 03:30:00,3,2024-05-04,2024-05,5,0.0,0.0,64.66,19.86572834787549,0.1986572834787549,277.9351543560774,64.66,8.0,1.0,100.0,377.9351543560774,188.9675771780387,0.0,0.0,377.9351543560774,188.9675771780387,0.0,12218.643540331983,12218.643540331983,12218.643540331983,0.0,0.0,0.0
2024-05-04 04:00:00,4,2024-05-04,2024-05,5,0.0,0.0,69.45,19.83196069804184,0.1983196069804184,275.0,69.45,13.0,1.0,100.0,375.0,187.5,0.0,0.0,375.0,187.5,0.0,13021.875,13021.875,13021.875,0.0,0.0,0.0
2024-05-04 04:30:00,4,2024-05-04,2024-05,5,0.0,0.0,80.89,19.83196069804184,0.1983196069804184,275.0,80.89,43.0,0.0,0.0,275.0,137.5,0.0,0.0,275.0,137.5,0.0,11122.375,11122.375,11122.375,0.0,0.0,0.0
2024-05-04 05:00:00,5,2024-05-04,2024-05,5,0.0,0.0,84.36,19.84568222023917,0.1984568222023917,276.19270324846156,84.36,45.0,0.0,0.0,276.19270324846156,138.09635162423078,0.0,0.0,276.19270324846156,138.09635162423078,0.0,11649.808223020109,11649.808223020109,11649.808223020109,0.0,0.0,0.0
2024-05-04 05:30:00,5,2024-05-04,2024-05,5,0.0,0.0,78.54,19.84568222023917,0.1984568222023917,276.19270324846156,78.54,18.0,1.0,100.0,376.19270324846156,188.09635162423078,0.0,0.0,376.19270324846156,188.09635162423078,0.0,14773.087456567086,14773.087456567086,14773.087456567086,0.0,0.0,0.0
2024-05-04 06:00:00,6,2024-05-04,2024-05,5,0.0,0.0,72.06,20.01495781733786,0.20014957817337858,290.9064902205922,72.06,14.0,1.0,100.0,390.9064902205922,195.4532451102961,0.0,0.0,390.9064902205922,195.4532451102961,0.0,14084.360842647939,14084.360842647939,14084.360842647939,0.0,0.0,0.0
2024-05-04 06:30:00,6,2024-05-04,2024-05,5,0.0,0.0,64.12,20.01495781733786,0.20014957817337858,290.9064902205922,64.12,7.0,1.0,100.0,390.9064902205922,195.4532451102961,0.0,0.0,390.9064902205922,195.4532451102961,0.0,12532.462076472188,12532.462076472188,12532.462076472188,0.0,0.0,0.0
2024-05-04 07:00:00,7,2024-05-04,2024-05,5,0.0,0.0,60.48,20.22966321594233,0.2022966321594233,309.5691300279758,60.48,1.0,1.0,100.0,409.5691300279758,204.7845650139879,0.0,0.0,409.5691300279758,204.7845650139879,0.0,12385.370492045988,12385.370492045988,12385.370492045988,0.0,0.0,0.0
2024-05-04 07:30:00,7,2024-05-04,2024-05,5,0.0,0.0,61.82,20.22966321594233,0.2022966321594233,309.5691300279758,61.82,2.0,1.0,100.0,409.5691300279758,204.7845650139879,0.0,0.0,409.5691300279758,204.7845650139879,0.0,12659.781809164731,12659.781809164731,12659.781809164731,0.0,0.0,0.0
2024-05-04 08:00:00,8,2024-05-04,2024-05,5,0.0,0.0,68.3,20.4117081893032,0.20411708189303202,325.3928577435391,68.3,12.0,1.0,100.0,425.3928577435391,212.69642887176954,0.0,0.0,425.3928577435391,212.69642887176954,0.0,14527.16609194186,14527.16609194186,14527.16609194186,0.0,0.0,0.0
2024-05-04 08:30:00,8,2024-05-04,2024-05,5,0.0,0.0,78.32,20.4117081893032,0.20411708189303202,325.3928577435391,78.32,16.0,1.0,100.0,425.3928577435391,212.69642887176954,0.0,0.0,425.3928577435391,212.69642887176954,0.0,16658.38430923699,16658.38430923699,16658.38430923699,0.0,0.0,0.0
