Date,Settlement_Period,total_curtailment_MWh,num_farms_curtailed,Datetime,curtailment_MW,Hour,HourInt,Month,MonthInt,dc_util_pct,dc_headroom_pct,absorbed_Small DC cluster (200 MW)_MWh,flex_avail_Small DC cluster (200 MW)_MW,absorbed_Medium portfolio (500 MW)_MWh,flex_avail_Medium portfolio (500 MW)_MW,absorbed_Large portfolio (1 GW)_MWh,flex_avail_Large portfolio (1 GW)_MW,absorbed_Full UK flex (2 GW)_MWh,flex_avail_Full UK flex (2 GW)_MW
2025-02-19,3,3037.628,26,2025-02-19 01:00:00,6075.256,1.0,1,2025-02,2,20.02407424434993,79.97592575565007,39.987962877825034,79.97592575565007,99.96990719456258,199.93981438912516,199.93981438912516,399.8796287782503,399.8796287782503,799.7592575565006
2025-02-19,4,3124.866,27,2025-02-19 01:30:00,6249.732,1.5,1,2025-02,2,20.02407424434993,79.97592575565007,39.987962877825034,79.97592575565007,99.96990719456258,199.93981438912516,199.93981438912516,399.8796287782503,399.8796287782503,799.7592575565006
2025-02-19,5,3082.516,27,2025-02-19 02:00:00,6165.032,2.0,2,2025-02,2,20.180803955346175,79.81919604465382,39.90959802232691,79.81919604465382,99.77399505581727,199.54799011163453,199.54799011163453,399.09598022326907,399.09598022326907,798.1919604465381
2025-02-19,6,3099.564,27,2025-02-19 02:30:00,6199.128,2.5,2,2025-02,2,20.180803955346175,79.81919604465382,39.90959802232691,79.81919604465382,99.77399505581727,199.54799011163453,199.54799011163453,399.09598022326907,399.09598022326907,798.1919604465381
2025-02-19,7,3097.532,27,2025-02-19 03:00:00,6195.064,3.0,3,2025-02,2,19.87693978369411,80.12306021630589,40.061530108152944,80.12306021630589,100.15382527038236,200.3076505407647,200.3076505407647,400.6153010815294,400.6153010815294,801.2306021630588
2025-02-19,8,3077.524,31,2025-02-19 03:30:00,6155.048,3.5,3,2025-02,2,19.87693978369411,80.12306021630589,40.061530108152944,80.12306021630589,100.15382527038236,200.3076505407647,200.3076505407647,400.6153010815294,400.6153010815294,801.2306021630588
2025-02-19,9,3143.3,31,2025-02-19 04:00:00,6286.6,4.0,4,2025-02,2,19.966717538211515,80.03328246178849,40.016641230894244,80.03328246178849,100.0416030772356,200.0832061544712,200.0832061544712,400.1664123089424,400.1664123089424,800.3328246178849
2025-02-19,10,3172.018,31,2025-02-19 04:30:00,6344.036,4.5,4,2025-02,2,19.966717538211515,80.03328246178849,40.016641230894244,80.03328246178849,100.0416030772356,200.0832061544712,200.0832061544712,400.1664123089424,400.1664123089424,800.3328246178849
2025-02-19,11,3166.084,31,2025-02-19 05:00:00,6332.168,5.0,5,2025-02,2,19.85819471792332,80.14180528207669,40.070902641038344,80.14180528207669,100.17725660259586,200.35451320519172,200.35451320519172,400.70902641038344,400.70902641038344,801.4180528207669
2025-02-19,12,3181.658,31,2025-02-19 05:30:00,6363.316,5.5,5,2025-02,2,19.85819471792332,80.14180528207669,40.070902641038344,80.14180528207669,100.17725660259586,200.35451320519172,200.35451320519172,400.70902641038344,400.70902641038344,801.4180528207669
2025-02-19,13,3133.232,30,2025-02-19 06:00:00,6266.464,6.0,6,2025-02,2,20.322287420290124,79.67771257970988,39.83885628985494,79.67771257970988,99.59714072463736,199.1942814492747,199.1942814492747,398.3885628985494,398.3885628985494,796.7771257970988
2025-02-19,14,3113.58,27,2025-02-19 06:30:00,6227.16,6.5,6,2025-02,2,20.322287420290124,79.67771257970988,39.83885628985494,79.67771257970988,99.59714072463736,199.1942814492747,199.1942814492747,398.3885628985494,398.3885628985494,796.7771257970988
2025-02-19,15,3148.252,28,2025-02-19 07:00:00,6296.504,7.0,7,2025-02,2,20.724539815352927,79.27546018464707,39.63773009232354,79.27546018464707,99.09432523080883,198.18865046161767,198.18865046161767,396.37730092323534,396.37730092323534,792.7546018464707
2025-02-19,16,3220.38,28,2025-02-19 07:30:00,6440.76,7.5,7,2025-02,2,20.724539815352927,79.27546018464707,39.63773009232354,79.27546018464707,99.09432523080883,198.18865046161767,198.18865046161767,396.37730092323534,396.37730092323534,792.7546018464707
2025-02-19,17,3194.534,28,2025-02-19 08:00:00,6389.068,8.0,8,2025-02,2,20.388167757191603,79.61183224280839,39.805916121404195,79.61183224280839,99.51479030351048,199.02958060702096,199.02958060702096,398.0591612140419,398.0591612140419,796.1183224280838
2025-02-19,18,3183.5,28,2025-02-19 08:30:00,6367.0,8.5,8,2025-02,2,20.388167757191603,79.61183224280839,39.805916121404195,79.61183224280839,99.51479030351048,199.02958060702096,199.02958060702096,398.0591612140419,398.0591612140419,796.1183224280838
2025-02-19,19,3128.256,28,2025-02-19 09:00:00,6256.512,9.0,9,2025-02,2,20.54438144320645,79.45561855679355,39.72780927839678,79.45561855679355,99.31952319599193,198.63904639198387,198.63904639198387,397.27809278396774,397.27809278396774,794.5561855679355
2025-02-19,20,3082.532,26,2025-02-19 09:30:00,6165.064,9.5,9,2025-02,2,20.54438144320645,79.45561855679355,39.72780927839678,79.45561855679355,99.31952319599193,198.63904639198387,198.63904639198387,397.27809278396774,397.27809278396774,794.5561855679355
2025-02-19,21,3268.448,32,2025-02-19 10:00:00,6536.896,10.0,10,2025-02,2,20.922657252403383,79.07734274759662,39.53867137379831,79.07734274759662,98.84667843449577,197.69335686899154,197.69335686899154,395.3867137379831,395.3867137379831,790.7734274759662
2025-02-19,22,3254.884,31,2025-02-19 10:30:00,6509.768,10.5,10,2025-02,2,20.922657252403383,79.07734274759662,39.53867137379831,79.07734274759662,98.84667843449577,197.69335686899154,197.69335686899154,395.3867137379831,395.3867137379831,790.7734274759662
2025-02-19,23,3180.57,31,2025-02-19 11:00:00,6361.14,11.0,11,2025-02,2,20.77733927556549,79.2226607244345,39.61133036221725,79.2226607244345,99.02832590554313,198.05665181108625,198.05665181108625,396.1133036221725,396.1133036221725,792.226607244345
2025-02-19,24,3119.482,30,2025-02-19 11:30:00,6238.964,11.5,11,2025-02,2,20.77733927556549,79.2226607244345,39.61133036221725,79.2226607244345,99.02832590554313,198.05665181108625,198.05665181108625,396.1133036221725,396.1133036221725,792.226607244345
2025-02-19,25,3155.634,28,2025-02-19 12:00:00,6311.268,12.0,12,2025-02,2,20.51421187328434,79.48578812671566,39.74289406335783,79.48578812671566,99.35723515839457,198.71447031678915,198.71447031678915,397.4289406335783,397.4289406335783,794.8578812671566
2025-02-19,26,3078.778,27,2025-02-19 12:30:00,6157.5560000000005,12.5,12,2025-02,2,20.51421187328434,79.48578812671566,39.74289406335783,79.48578812671566,99.35723515839457,198.71447031678915,198.71447031678915,397.4289406335783,397.4289406335783,794.8578812671566
2025-02-19,27,3057.916,27,2025-02-19 13:00:00,6115.832,13.0,13,2025-02,2,20.70137813899772,79.29862186100229,39.649310930501144,79.29862186100229,99.12327732625286,198.24655465250572,198.24655465250572,396.49310930501144,396.49310930501144,792.9862186100229
2025-02-19,28,3086.0,26,2025-02-19 13:30:00,6172.0,13.5,13,2025-02,2,20.70137813899772,79.29862186100229,39.649310930501144,79.29862186100229,99.12327732625286,198.24655465250572,198.24655465250572,396.49310930501144,396.49310930501144,792.9862186100229
2025-02-19,29,3192.568,30,2025-02-19 14:00:00,6385.136,14.0,14,2025-02,2,21.197867778138345,78.80213222186165,39.40106611093083,78.80213222186165,98.50266527732707,197.00533055465414,197.00533055465414,394.0106611093083,394.0106611093083,788.0213222186165
2025-02-19,30,3265.534,30,2025-02-19 14:30:00,6531.068,14.5,14,2025-02,2,21.197867778138345,78.80213222186165,39.40106611093083,78.80213222186165,98.50266527732707,197.00533055465414,197.00533055465414,394.0106611093083,394.0106611093083,788.0213222186165
2025-02-19,31,3239.8740000000003,32,2025-02-19 15:00:00,6479.7480000000005,15.0,15,2025-02,2,21.458981802021647,78.54101819797836,39.27050909898918,78.54101819797836,98.17627274747295,196.3525454949459,196.3525454949459,392.7050909898918,392.7050909898918,785.4101819797836
2025-02-19,32,3301.074,31,2025-02-19 15:30:00,6602.148,15.5,15,2025-02,2,21.458981802021647,78.54101819797836,39.27050909898918,78.54101819797836,98.17627274747295,196.3525454949459,196.3525454949459,392.7050909898918,392.7050909898918,785.4101819797836
2025-02-19,33,3348.982,31,2025-02-19 16:00:00,6697.964,16.0,16,2025-02,2,20.88707167031075,79.11292832968925,39.55646416484463,79.11292832968925,98.89116041211157,197.78232082422315,197.78232082422315,395.5646416484463,395.5646416484463,791.1292832968926
2025-02-19,34,3286.866,31,2025-02-19 16:30:00,6573.732,16.5,16,2025-02,2,20.88707167031075,79.11292832968925,39.55646416484463,79.11292832968925,98.89116041211157,197.78232082422315,197.78232082422315,395.5646416484463,395.5646416484463,791.1292832968926
2025-02-19,35,3265.124,32,2025-02-19 17:00:00,6530.248,17.0,17,2025-02,2,20.66908732378495,79.33091267621505,39.665456338107525,79.33091267621505,99.16364084526882,198.32728169053763,198.32728169053763,396.65456338107526,396.65456338107526,793.3091267621505
2025-02-19,36,3404.502,36,2025-02-19 17:30:00,6809.004,17.5,17,2025-02,2,20.66908732378495,79.33091267621505,39.665456338107525,79.33091267621505,99.16364084526882,198.32728169053763,198.32728169053763,396.65456338107526,396.65456338107526,793.3091267621505
2025-02-19,37,3376.268,34,2025-02-19 18:00:00,6752.536,18.0,18,2025-02,2,20.667934502238023,79.33206549776197,39.66603274888099,79.33206549776197,99.16508187220246,198.33016374440493,198.33016374440493,396.66032748880986,396.66032748880986,793.3206549776197
2025-02-19,38,3356.226,33,2025-02-19 18:30:00,6712.452,18.5,18,2025-02,2,20.667934502238023,79.33206549776197,39.66603274888099,79.33206549776197,99.16508187220246,198.33016374440493,198.33016374440493,396.66032748880986,396.66032748880986,793.3206549776197
2025-02-19,39,3382.224,34,2025-02-19 19:00:00,6764.448,19.0,19,2025-02,2,19.926233175835176,80.07376682416482,40.03688341208241,80.07376682416482,100.09220853020602,200.18441706041204,200.18441706041204,400.3688341208241,400.3688341208241,800.7376682416482
2025-02-19,40,3409.35,35,2025-02-19 19:30:00,6818.7,19.5,19,2025-02,2,19.926233175835176,80.07376682416482,40.03688341208241,80.07376682416482,100.09220853020602,200.18441706041204,200.18441706041204,400.3688341208241,400.3688341208241,800.7376682416482
2025-02-19,41,3431.37,43,2025-02-19 20:00:00,6862.74,20.0,20,2025-02,2,20.11742892703104,79.88257107296896,39.94128553648448,79.88257107296896,99.8532138412112,199.7064276824224,199.7064276824224,399.4128553648448,399.4128553648448,798.8257107296896
2025-02-19,42,3792.562,45,2025-02-19 20:30:00,7585.124,20.5,20,2025-02,2,20.11742892703104,79.88257107296896,39.94128553648448,79.88257107296896,99.8532138412112,199.7064276824224,199.7064276824224,399.4128553648448,399.4128553648448,798.8257107296896
2025-02-19,43,3901.018,50,2025-02-19 21:00:00,7802.036,21.0,21,2025-02,2,20.09082796060716,79.90917203939284,39.95458601969642,79.90917203939284,99.88646504924105,199.7729300984821,199.7729300984821,399.5458601969642,399.5458601969642,799.0917203939284
2025-02-19,44,4331.0380000000005,50,2025-02-19 21:30:00,8662.076000000001,21.5,21,2025-02,2,20.09082796060716,79.90917203939284,39.95458601969642,79.90917203939284,99.88646504924105,199.7729300984821,199.7729300984821,399.5458601969642,399.5458601969642,799.0917203939284
2025-02-19,45,4179.692,50,2025-02-19 22:00:00,8359.384,22.0,22,2025-02,2,20.179783597429743,79.82021640257025,39.91010820128513,79.82021640257025,99.77527050321282,199.55054100642565,199.55054100642565,399.1010820128513,399.1010820128513,798.2021640257026
2025-02-19,46,4322.044,53,2025-02-19 22:30:00,8644.088,22.5,22,2025-02,2,20.179783597429743,79.82021640257025,39.91010820128513,79.82021640257025,99.77527050321282,199.55054100642565,199.55054100642565,399.1010820128513,399.1010820128513,798.2021640257026
2025-02-19,47,4559.074,58,2025-02-19 23:00:00,9118.148,23.0,23,2025-02,2,19.99512122775561,80.00487877224438,40.00243938612219,80.00487877224438,100.00609846530547,200.01219693061094,200.01219693061094,400.0243938612219,400.0243938612219,800.0487877224438
2025-02-19,48,4852.864,59,2025-02-19 23:30:00,9705.728,23.5,23,2025-02,2,19.99512122775561,80.00487877224438,40.00243938612219,80.00487877224438,100.00609846530547,200.01219693061094,200.01219693061094,400.0243938612219,400.0243938612219,800.0487877224438
2025-02-20,1,4953.388,62,2025-02-20 00:00:00,9906.776,0.0,0,2025-02,2,20.07974890603684,79.92025109396316,39.96012554698158,79.92025109396316,99.90031386745395,199.8006277349079,199.8006277349079,399.6012554698158,399.6012554698158,799.2025109396316
2025-02-20,2,4993.6,64,2025-02-20 00:30:00,9987.2,0.5,0,2025-02,2,20.07974890603684,79.92025109396316,39.96012554698158,79.92025109396316,99.90031386745395,199.8006277349079,199.8006277349079,399.6012554698158,399.6012554698158,799.2025109396316
2025-02-20,3,5054.016,64,2025-02-20 01:00:00,10108.032,1.0,1,2025-02,2,20.02407424434993,79.97592575565007,39.987962877825034,79.97592575565007,99.96990719456258,199.93981438912516,199.93981438912516,399.8796287782503,399.8796287782503,799.7592575565006
2025-02-20,4,4960.472,65,2025-02-20 01:30:00,9920.944,1.5,1,2025-02,2,20.02407424434993,79.97592575565007,39.987962877825034,79.97592575565007,99.96990719456258,199.93981438912516,199.93981438912516,399.8796287782503,399.8796287782503,799.7592575565006
2025-02-20,5,5062.774,73,2025-02-20 02:00:00,10125.548,2.0,2,2025-02,2,20.180803955346175,79.81919604465382,39.90959802232691,79.81919604465382,99.77399505581727,199.54799011163453,199.54799011163453,399.09598022326907,399.09598022326907,798.1919604465381
2025-02-20,6,5312.708,76,2025-02-20 02:30:00,10625.416,2.5,2,2025-02,2,20.180803955346175,79.81919604465382,39.90959802232691,79.81919604465382,99.77399505581727,199.54799011163453,199.54799011163453,399.09598022326907,399.09598022326907,798.1919604465381
2025-02-20,7,5380.212,76,2025-02-20 03:00:00,10760.424,3.0,3,2025-02,2,19.87693978369411,80.12306021630589,40.061530108152944,80.12306021630589,100.15382527038236,200.3076505407647,200.3076505407647,400.6153010815294,400.6153010815294,801.2306021630588
2025-02-20,8,5324.098,76,2025-02-20 03:30:00,10648.196,3.5,3,2025-02,2,19.87693978369411,80.12306021630589,40.061530108152944,80.12306021630589,100.15382527038236,200.3076505407647,200.3076505407647,400.6153010815294,400.6153010815294,801.2306021630588
2025-02-20,9,5343.6,73,2025-02-20 04:00:00,10687.2,4.0,4,2025-02,2,19.966717538211515,80.03328246178849,40.016641230894244,80.03328246178849,100.0416030772356,200.0832061544712,200.0832061544712,400.1664123089424,400.1664123089424,800.3328246178849
2025-02-20,10,5103.594,73,2025-02-20 04:30:00,10207.188,4.5,4,2025-02,2,19.966717538211515,80.03328246178849,40.016641230894244,80.03328246178849,100.0416030772356,200.0832061544712,200.0832061544712,400.1664123089424,400.1664123089424,800.3328246178849
2025-02-20,11,4820.76,67,2025-02-20 05:00:00,9641.52,5.0,5,2025-02,2,19.85819471792332,80.14180528207669,40.070902641038344,80.14180528207669,100.17725660259586,200.35451320519172,200.35451320519172,400.70902641038344,400.70902641038344,801.4180528207669
2025-02-20,12,5005.744,65,2025-02-20 05:30:00,10011.488,5.5,5,2025-02,2,19.85819471792332,80.14180528207669,40.070902641038344,80.14180528207669,100.17725660259586,200.35451320519172,200.35451320519172,400.70902641038344,400.70902641038344,801.4180528207669
2025-02-20,13,5084.816,65,2025-02-20 06:00:00,10169.632,6.0,6,2025-02,2,20.322287420290124,79.67771257970988,39.83885628985494,79.67771257970988,99.59714072463736,199.1942814492747,199.1942814492747,398.3885628985494,398.3885628985494,796.7771257970988
2025-02-20,14,4869.642,65,2025-02-20 06:30:00,9739.284,6.5,6,2025-02,2,20.322287420290124,79.67771257970988,39.83885628985494,79.67771257970988,99.59714072463736,199.1942814492747,199.1942814492747,398.3885628985494,398.3885628985494,796.7771257970988
2025-02-20,15,4644.23,57,2025-02-20 07:00:00,9288.46,7.0,7,2025-02,2,20.724539815352927,79.27546018464707,39.63773009232354,79.27546018464707,99.09432523080883,198.18865046161767,198.18865046161767,396.37730092323534,396.37730092323534,792.7546018464707
2025-02-20,16,4450.956,52,2025-02-20 07:30:00,8901.912,7.5,7,2025-02,2,20.724539815352927,79.27546018464707,39.63773009232354,79.27546018464707,99.09432523080883,198.18865046161767,198.18865046161767,396.37730092323534,396.37730092323534,792.7546018464707
2025-02-20,17,4495.268,52,2025-02-20 08:00:00,8990.536,8.0,8,2025-02,2,20.388167757191603,79.61183224280839,39.805916121404195,79.61183224280839,99.51479030351048,199.02958060702096,199.02958060702096,398.0591612140419,398.0591612140419,796.1183224280838
2025-02-20,18,4157.356,50,2025-02-20 08:30:00,8314.712,8.5,8,2025-02,2,20.388167757191603,79.61183224280839,39.805916121404195,79.61183224280839,99.51479030351048,199.02958060702096,199.02958060702096,398.0591612140419,398.0591612140419,796.1183224280838
2025-02-20,19,4389.694,47,2025-02-20 09:00:00,8779.387999999999,9.0,9,2025-02,2,20.54438144320645,79.45561855679355,39.72780927839678,79.45561855679355,99.31952319599193,198.63904639198387,198.63904639198387,397.27809278396774,397.27809278396774,794.5561855679355
2025-02-20,20,4494.694,49,2025-02-20 09:30:00,8989.388,9.5,9,2025-02,2,20.54438144320645,79.45561855679355,39.72780927839678,79.45561855679355,99.31952319599193,198.63904639198387,198.63904639198387,397.27809278396774,397.27809278396774,794.5561855679355
2025-02-20,21,4250.174,49,2025-02-20 10:00:00,8500.348,10.0,10,2025-02,2,20.922657252403383,79.07734274759662,39.53867137379831,79.07734274759662,98.84667843449577,197.69335686899154,197.69335686899154,395.3867137379831,395.3867137379831,790.7734274759662
2025-02-20,22,4278.518,51,2025-02-20 10:30:00,8557.036,10.5,10,2025-02,2,20.922657252403383,79.07734274759662,39.53867137379831,79.07734274759662,98.84667843449577,197.69335686899154,197.69335686899154,395.3867137379831,395.3867137379831,790.7734274759662
2025-02-20,23,4389.9,51,2025-02-20 11:00:00,8779.8,11.0,11,2025-02,2,20.77733927556549,79.2226607244345,39.61133036221725,79.2226607244345,99.02832590554313,198.05665181108625,198.05665181108625,396.1133036221725,396.1133036221725,792.226607244345
2025-02-20,24,4224.618,49,2025-02-20 11:30:00,8449.236,11.5,11,2025-02,2,20.77733927556549,79.2226607244345,39.61133036221725,79.2226607244345,99.02832590554313,198.05665181108625,198.05665181108625,396.1133036221725,396.1133036221725,792.226607244345
2025-02-20,25,4014.132,46,2025-02-20 12:00:00,8028.264,12.0,12,2025-02,2,20.51421187328434,79.48578812671566,39.74289406335783,79.48578812671566,99.35723515839457,198.71447031678915,198.71447031678915,397.4289406335783,397.4289406335783,794.8578812671566
2025-02-20,26,4061.8,43,2025-02-20 12:30:00,8123.6,12.5,12,2025-02,2,20.51421187328434,79.48578812671566,39.74289406335783,79.48578812671566,99.35723515839457,198.71447031678915,198.71447031678915,397.4289406335783,397.4289406335783,794.8578812671566
2025-02-20,27,4062.87,43,2025-02-20 13:00:00,8125.74,13.0,13,2025-02,2,20.70137813899772,79.29862186100229,39.649310930501144,79.29862186100229,99.12327732625286,198.24655465250572,198.24655465250572,396.49310930501144,396.49310930501144,792.9862186100229
2025-02-20,28,4022.136,43,2025-02-20 13:30:00,8044.272,13.5,13,2025-02,2,20.70137813899772,79.29862186100229,39.649310930501144,79.29862186100229,99.12327732625286,198.24655465250572,198.24655465250572,396.49310930501144,396.49310930501144,792.9862186100229
2025-02-20,29,4126.94,47,2025-02-20 14:00:00,8253.88,14.0,14,2025-02,2,21.197867778138345,78.80213222186165,39.40106611093083,78.80213222186165,98.50266527732707,197.00533055465414,197.00533055465414,394.0106611093083,394.0106611093083,788.0213222186165
2025-02-20,30,4369.412,50,2025-02-20 14:30:00,8738.824,14.5,14,2025-02,2,21.197867778138345,78.80213222186165,39.40106611093083,78.80213222186165,98.50266527732707,197.00533055465414,197.00533055465414,394.0106611093083,394.0106611093083,788.0213222186165
2025-02-20,31,4458.894,52,2025-02-20 15:00:00,8917.788,15.0,15,2025-02,2,21.458981802021647,78.54101819797836,39.27050909898918,78.54101819797836,98.17627274747295,196.3525454949459,196.3525454949459,392.7050909898918,392.7050909898918,785.4101819797836
2025-02-20,32,4463.284,52,2025-02-20 15:30:00,8926.568,15.5,15,2025-02,2,21.458981802021647,78.54101819797836,39.27050909898918,78.54101819797836,98.17627274747295,196.3525454949459,196.3525454949459,392.7050909898918,392.7050909898918,785.4101819797836
2025-02-20,33,4519.736,52,2025-02-20 16:00:00,9039.472,16.0,16,2025-02,2,20.88707167031075,79.11292832968925,39.55646416484463,79.11292832968925,98.89116041211157,197.78232082422315,197.78232082422315,395.5646416484463,395.5646416484463,791.1292832968926
2025-02-20,34,4258.35,50,2025-02-20 16:30:00,8516.7,16.5,16,2025-02,2,20.88707167031075,79.11292832968925,39.55646416484463,79.11292832968925,98.89116041211157,197.78232082422315,197.78232082422315,395.5646416484463,395.5646416484463,791.1292832968926
2025-02-20,35,4326.086,46,2025-02-20 17:00:00,8652.172,17.0,17,2025-02,2,20.66908732378495,79.33091267621505,39.665456338107525,79.33091267621505,99.16364084526882,198.32728169053763,198.32728169053763,396.65456338107526,396.65456338107526,793.3091267621505
2025-02-20,36,4377.832,46,2025-02-20 17:30:00,8755.664,17.5,17,2025-02,2,20.66908732378495,79.33091267621505,39.665456338107525,79.33091267621505,99.16364084526882,198.32728169053763,198.32728169053763,396.65456338107526,396.65456338107526,793.3091267621505
2025-02-20,37,4199.128,45,2025-02-20 18:00:00,8398.256,18.0,18,2025-02,2,20.667934502238023,79.33206549776197,39.66603274888099,79.33206549776197,99.16508187220246,198.33016374440493,198.33016374440493,396.66032748880986,396.66032748880986,793.3206549776197
2025-02-20,38,3974.008,42,2025-02-20 18:30:00,7948.016,18.5,18,2025-02,2,20.667934502238023,79.33206549776197,39.66603274888099,79.33206549776197,99.16508187220246,198.33016374440493,198.33016374440493,396.66032748880986,396.66032748880986,793.3206549776197
2025-02-20,39,3943.918,41,2025-02-20 19:00:00,7887.836,19.0,19,2025-02,2,19.926233175835176,80.07376682416482,40.03688341208241,80.07376682416482,100.09220853020602,200.18441706041204,200.18441706041204,400.3688341208241,400.3688341208241,800.7376682416482
2025-02-20,40,3961.604,45,2025-02-20 19:30:00,7923.208,19.5,19,2025-02,2,19.926233175835176,80.07376682416482,40.03688341208241,80.07376682416482,100.09220853020602,200.18441706041204,200.18441706041204,400.3688341208241,400.3688341208241,800.7376682416482
2025-02-20,41,4033.4,45,2025-02-20 20:00:00,8066.8,20.0,20,2025-02,2,20.11742892703104,79.88257107296896,39.94128553648448,79.88257107296896,99.8532138412112,199.7064276824224,199.7064276824224,399.4128553648448,399.4128553648448,798.8257107296896
2025-02-20,42,4030.02,46,2025-02-20 20:30:00,8060.04,20.5,20,2025-02,2,20.11742892703104,79.88257107296896,39.94128553648448,79.88257107296896,99.8532138412112,199.7064276824224,199.7064276824224,399.4128553648448,399.4128553648448,798.8257107296896
2025-02-20,43,4031.55,46,2025-02-20 21:00:00,8063.1,21.0,21,2025-02,2,20.09082796060716,79.90917203939284,39.95458601969642,79.90917203939284,99.88646504924105,199.7729300984821,199.7729300984821,399.5458601969642,399.5458601969642,799.0917203939284
2025-02-20,44,4422.792,57,2025-02-20 21:30:00,8845.584,21.5,21,2025-02,2,20.09082796060716,79.90917203939284,39.95458601969642,79.90917203939284,99.88646504924105,199.7729300984821,199.7729300984821,399.5458601969642,399.5458601969642,799.0917203939284
2025-02-20,45,4549.296,62,2025-02-20 22:00:00,9098.592,22.0,22,2025-02,2,20.179783597429743,79.82021640257025,39.91010820128513,79.82021640257025,99.77527050321282,199.55054100642565,199.55054100642565,399.1010820128513,399.1010820128513,798.2021640257026
2025-02-20,46,4834.976,65,2025-02-20 22:30:00,9669.952,22.5,22,2025-02,2,20.179783597429743,79.82021640257025,39.91010820128513,79.82021640257025,99.77527050321282,199.55054100642565,199.55054100642565,399.1010820128513,399.1010820128513,798.2021640257026
2025-02-20,47,5062.4,76,2025-02-20 23:00:00,10124.8,23.0,23,2025-02,2,19.99512122775561,80.00487877224438,40.00243938612219,80.00487877224438,100.00609846530547,200.01219693061094,200.01219693061094,400.0243938612219,400.0243938612219,800.0487877224438
2025-02-20,48,5360.462,76,2025-02-20 23:30:00,10720.924,23.5,23,2025-02,2,19.99512122775561,80.00487877224438,40.00243938612219,80.00487877224438,100.00609846530547,200.01219693061094,200.01219693061094,400.0243938612219,400.0243938612219,800.0487877224438
2025-02-21,1,5014.062,75,2025-02-21 00:00:00,10028.124,0.0,0,2025-02,2,20.07974890603684,79.92025109396316,39.96012554698158,79.92025109396316,99.90031386745395,199.8006277349079,199.8006277349079,399.6012554698158,399.6012554698158,799.2025109396316
2025-02-21,2,5280.01,78,2025-02-21 00:30:00,10560.02,0.5,0,2025-02,2,20.07974890603684,79.92025109396316,39.96012554698158,79.92025109396316,99.90031386745395,199.8006277349079,199.8006277349079,399.6012554698158,399.6012554698158,799.2025109396316
2025-02-21,3,5552.678,77,2025-02-21 01:00:00,11105.356,1.0,1,2025-02,2,20.02407424434993,79.97592575565007,39.987962877825034,79.97592575565007,99.96990719456258,199.93981438912516,199.93981438912516,399.8796287782503,399.8796287782503,799.7592575565006
2025-02-21,4,5542.082,77,2025-02-21 01:30:00,11084.164,1.5,1,2025-02,2,20.02407424434993,79.97592575565007,39.987962877825034,79.97592575565007,99.96990719456258,199.93981438912516,199.93981438912516,399.8796287782503,399.8796287782503,799.7592575565006
2025-02-21,5,5581.698,77,2025-02-21 02:00:00,11163.396,2.0,2,2025-02,2,20.180803955346175,79.81919604465382,39.90959802232691,79.81919604465382,99.77399505581727,199.54799011163453,199.54799011163453,399.09598022326907,399.09598022326907,798.1919604465381
2025-02-21,6,5292.058,77,2025-02-21 02:30:00,10584.116,2.5,2,2025-02,2,20.180803955346175,79.81919604465382,39.90959802232691,79.81919604465382,99.77399505581727,199.54799011163453,199.54799011163453,399.09598022326907,399.09598022326907,798.1919604465381
2025-02-21,7,5210.382,67,2025-02-21 03:00:00,10420.764,3.0,3,2025-02,2,19.87693978369411,80.12306021630589,40.061530108152944,80.12306021630589,100.15382527038236,200.3076505407647,200.3076505407647,400.6153010815294,400.6153010815294,801.2306021630588
2025-02-21,8,5207.79,67,2025-02-21 03:30:00,10415.58,3.5,3,2025-02,2,19.87693978369411,80.12306021630589,40.061530108152944,80.12306021630589,100.15382527038236,200.3076505407647,200.3076505407647,400.6153010815294,400.6153010815294,801.2306021630588
2025-02-21,9,5263.896,73,2025-02-21 04:00:00,10527.792,4.0,4,2025-02,2,19.966717538211515,80.03328246178849,40.016641230894244,80.03328246178849,100.0416030772356,200.0832061544712,200.0832061544712,400.1664123089424,400.1664123089424,800.3328246178849
2025-02-21,10,5729.438,78,2025-02-21 04:30:00,11458.876,4.5,4,2025-02,2,19.966717538211515,80.03328246178849,40.016641230894244,80.03328246178849,100.0416030772356,200.0832061544712,200.0832061544712,400.1664123089424,400.1664123089424,800.3328246178849
2025-02-21,11,6039.626,83,2025-02-21 05:00:00,12079.252,5.0,5,2025-02,2,19.85819471792332,80.14180528207669,40.070902641038344,80.14180528207669,100.17725660259586,200.35451320519172,200.35451320519172,400.70902641038344,400.70902641038344,801.4180528207669
2025-02-21,12,6232.674,85,2025-02-21 05:30:00,12465.348,5.5,5,2025-02,2,19.85819471792332,80.14180528207669,40.070902641038344,80.14180528207669,100.17725660259586,200.35451320519172,200.35451320519172,400.70902641038344,400.70902641038344,801.4180528207669
2025-02-21,13,6268.8,84,2025-02-21 06:00:00,12537.6,6.0,6,2025-02,2,20.322287420290124,79.67771257970988,39.83885628985494,79.67771257970988,99.59714072463736,199.1942814492747,199.1942814492747,398.3885628985494,398.3885628985494,796.7771257970988
2025-02-21,14,6344.932,84,2025-02-21 06:30:00,12689.864,6.5,6,2025-02,2,20.322287420290124,79.67771257970988,39.83885628985494,79.67771257970988,99.59714072463736,199.1942814492747,199.1942814492747,398.3885628985494,398.3885628985494,796.7771257970988
